CompNo,StasName,Latitude,Longitude,timestamp,hour,Temperature,wind_speed,WindDir,Humidity,Pressure,solar_irradiance
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,7,15.9,4.6,11,60,"1,004.60",259.78
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,8,16.1,6,15,60,"1,004.30",525.14
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,9,18,8.3,13,54,"1,004.00",736.61
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,10,19.3,8.5,360,59,"1,004.20",1014.27
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,11,20,10.6,338,57,"1,003.90",1215.18
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,12,23,11.9,334,49,"1,003.30",1292.94
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,13,22,13.5,323,52,"1,002.20",1288.84
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,14,20.6,14.1,317,57,"1,002.10",1206.37
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,15,20.4,14.1,323,59,"1,001.80",1008.35
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,16,20,14.3,327,64,"1,001.60",741.24
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,17,19.7,14.9,328,67,"1,001.70",387.29
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,18,18.7,13.4,330,78,"1,001.80",129.54
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,19,19.6,11.3,330,72,"1,002.00",0
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,20,19.7,11.9,337,71,"1,002.10",0
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,21,19,10.8,345,75,"1,002.40",0
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,22,17.4,8.9,354,90,"1,002.20",0
213,CAPE TOWN WO,-33.96,18.6, 09-Mar-2021,23,17.7,9.4,357,92,"1,002.00",0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,0,17.8,9.4,358,93,"1,001.40",0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,1,18.2,9.9,355,93,"1,001.40",0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,2,18.5,8.7,354,93,"1,001.40",0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,3,18.9,8.7,352,93,"1,000.90",0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,4,18.7,9.6,350,93,999.9,0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,5,18.4,8.8,353,94,999.7,0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,6,18.1,9.5,350,94,"1,000.20",128.45
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,7,18.5,9.1,351,94,"1,000.40",246.53
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,8,18.6,10.1,349,94,"1,000.80",534.66
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,9,19,10.2,349,93,"1,001.00",783.46
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,10,18.8,9.3,352,93,"1,001.60",1072.75
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,11,18.7,8.7,350,93,"1,002.00",1152.86
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,12,19,8.8,332,94,"1,001.90",1339.08
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,13,18.9,7.2,303,95,"1,001.60",1293.28
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,14,19.7,10.7,329,93,"1,001.80",1113.55
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,15,19.5,10.5,334,91,"1,002.00",1003.62
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,16,19.8,9.5,332,90,"1,002.20",790.23
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,17,20.1,8.8,331,88,"1,002.20",399.91
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,18,19.6,8.1,329,92,"1,002.50",128.15
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,19,19.5,7.5,326,93,"1,003.20",0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,20,19.4,8.2,325,94,"1,003.60",0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,21,19.3,8,319,94,"1,004.50",0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,22,18.1,6.3,310,95,"1,005.20",0
213,CAPE TOWN WO,-33.96,18.6, 10-Mar-2021,23,17.3,4.9,295,95,"1,006.10",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,0,17.2,1.9,323,96,"1,006.40",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,1,17.5,0,0,96,"1,006.90",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,2,17.2,0,0,95,"1,007.10",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,3,17.2,1.7,192,95,"1,007.20",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,4,16.7,2.6,163,94,"1,007.30",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,5,15.7,2.5,155,90,"1,007.50",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,6,14.8,1.9,165,91,"1,007.60",127.81
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,7,15,2.4,154,89,"1,008.20",258.34
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,8,17.5,2.9,173,86,"1,008.70",523.65
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,9,19.4,4.2,163,70,"1,008.90",754.86
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,10,21.3,5.3,165,59,"1,009.10",1001.37
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,11,21.9,4.4,172,54,"1,009.00",1181.5
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,12,22.7,2.7,175,48,"1,008.30",1328.01
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,13,23.3,2.5,235,48,"1,008.20",1308.39
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,14,25.1,2.5,244,41,"1,007.60",1158.04
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,15,25.5,2.4,315,40,"1,007.10",1019.29
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,16,23.4,3.8,220,51,"1,007.00",802.85
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,17,22.9,4.7,198,52,"1,006.70",395.26
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,18,22.2,3.3,205,56,"1,006.70",125.42
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,19,21.5,3.2,209,58,"1,007.20",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,20,20.5,1.7,210,66,"1,006.90",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,21,19.7,1.3,260,77,"1,007.10",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,22,19.3,0,0,81,"1,007.10",0
213,CAPE TOWN WO,-33.96,18.6, 11-Mar-2021,23,18.6,0,0,80,"1,007.00",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,0,16.7,2.4,309,76,"1,006.40",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,1,16,2.2,328,79,"1,006.00",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,2,16.1,1.8,333,75,"1,005.50",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,3,16,1.8,359,73,"1,004.50",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,4,15.9,2,358,71,"1,004.10",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,5,15,2.4,360,75,"1,004.30",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,6,16.8,4.9,341,57,"1,004.00",134.84
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,7,16.7,3.7,336,55,"1,004.60",271.86
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,8,18.4,3.3,352,61,"1,005.00",512.1
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,9,19.9,4.9,335,60,"1,005.40",815.59
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,10,20.4,4.9,329,57,"1,005.60",986.45
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,11,22.8,4.9,332,47,"1,005.20",1184.76
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,12,24.3,4.4,317,47,"1,004.80",1304.14
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,13,24.6,4.5,309,45,"1,004.10",1230.73
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,14,26.5,4.4,311,37,"1,003.40",1154.61
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,15,25.6,3.9,306,38,"1,002.60",1071.2
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,16,26.6,2.8,318,38,"1,001.90",813
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,17,23.5,3.2,155,55,"1,002.00",377.65
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,18,21.5,3.9,153,68,"1,002.10",131.54
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,19,19.3,3.3,142,77,"1,002.10",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,20,18.1,2.7,151,85,"1,002.30",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,21,18.4,2.4,168,88,"1,003.60",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,22,17.6,1.6,157,90,"1,004.80",0
213,CAPE TOWN WO,-33.96,18.6, 12-Mar-2021,23,17.7,2.7,113,93,"1,004.70",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,0,17.3,1.4,22,94,"1,005.10",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,1,16.3,2.3,26,94,"1,004.50",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,2,16,1.9,321,93,"1,004.40",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,3,15.1,1.9,343,94,"1,003.70",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,4,15,2.5,14,94,"1,003.10",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,5,15.4,3.4,31,93,"1,003.40",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,6,16.3,4.3,347,90,"1,003.20",134.21
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,7,15.6,5.2,333,89,"1,004.30",269.97
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,8,18,4.8,343,88,"1,005.50",530.77
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,9,19.9,6.3,350,77,"1,005.50",789.19
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,10,21.8,7.2,344,65,"1,005.70",1026.48
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,11,21.7,8.1,321,65,"1,006.20",1148.51
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,12,23.7,8.4,319,59,"1,006.00",1236.4
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,13,24.1,7.4,323,57,"1,005.30",1325.37
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,14,23.5,7.7,316,57,"1,004.80",1113.23
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,15,25,8.5,318,54,"1,004.70",1085.25
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,16,23.6,10.3,312,60,"1,005.40",785.13
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,17,23.3,9.4,322,59,"1,005.50",380.86
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,18,23.2,7.1,322,62,"1,006.10",126.42
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,19,21.2,6.3,316,75,"1,007.50",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,20,21.4,4.3,337,76,"1,007.80",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,21,21.4,4.7,347,77,"1,008.70",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,22,21.2,5.8,330,80,"1,009.20",0
213,CAPE TOWN WO,-33.96,18.6, 13-Mar-2021,23,19.3,6.8,317,92,"1,009.70",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,0,18.5,3.8,318,94,"1,010.10",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,1,18.7,2.2,302,94,"1,010.10",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,2,18.3,0,0,92,"1,010.20",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,3,19.2,2.4,197,80,"1,010.00",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,4,19.2,3.8,188,74,"1,010.10",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,5,19.4,3.8,181,74,"1,010.30",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,6,19.3,4.8,175,70,"1,010.60",132.38
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,7,19,5.4,179,74,"1,010.60",267.67
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,8,19.2,6.4,176,71,"1,010.80",525.83
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,9,19.9,6.5,176,66,"1,011.30",791.97
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,10,20.6,7.3,181,63,"1,011.20",991.5
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,11,20.9,7.6,185,63,"1,010.70",1114.35
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,12,21.2,8.4,184,67,"1,010.10",1267.55
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,13,20.9,7.9,184,68,"1,010.00",1340
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,14,21.8,6,175,62,"1,008.60",1221.11
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,15,21.3,7.3,190,67,"1,009.00",1057.36
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,16,19.8,6.7,181,84,"1,007.10",794.58
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,17,20.6,7.7,188,72,"1,006.70",396.09
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,18,20.5,7.6,187,72,"1,007.00",134.61
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,19,20,7.8,171,75,"1,005.60",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,20,19.9,5.9,181,76,"1,005.30",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,21,19.7,9,179,75,"1,005.30",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,22,19.6,7.7,181,75,"1,005.00",0
213,CAPE TOWN WO,-33.96,18.6, 14-Mar-2021,23,19.7,7.6,189,77,"1,006.10",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,0,19.5,6.4,198,81,"1,006.40",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,1,19.2,4.7,207,84,"1,006.40",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,2,18.5,6.3,201,89,"1,007.20",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,3,17.5,7.6,195,92,"1,007.30",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,4,15.9,9.3,210,94,"1,008.00",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,5,15.6,9.5,197,92,"1,008.40",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,6,16.1,7.4,192,91,"1,008.60",130.47
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,7,15.9,7.8,190,93,"1,008.90",268.8
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,8,16,7.2,173,93,"1,009.40",493.66
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,9,17.2,7,177,90,"1,009.70",796.93
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,10,16.9,7,185,93,"1,010.30",1024.2
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,11,17.2,6.6,181,89,"1,010.30",1186.35
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,12,17.6,6.5,177,92,"1,010.70",1347.26
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,13,19,6.2,173,78,"1,010.30",1257.95
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,14,20,9.2,185,68,"1,010.30",1196.91
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,15,19.6,8.4,182,69,"1,010.10",1041.1
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,16,17.8,6.9,160,89,"1,009.90",812.89
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,17,18,8.6,169,84,"1,009.90",372.45
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,18,18.7,8.8,181,77,"1,009.80",125.51
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,19,17.9,8.7,175,78,"1,009.90",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,20,17.4,6.9,164,81,"1,010.20",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,21,17.7,6.9,181,79,"1,010.40",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,22,17.8,7.3,185,79,"1,010.70",0
213,CAPE TOWN WO,-33.96,18.6, 15-Mar-2021,23,17.7,7.3,186,79,"1,010.50",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,0,17.6,7.9,180,78,"1,010.30",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,1,17.7,7.8,179,77,"1,010.20",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,2,17.1,7.3,172,78,"1,010.30",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,3,16.1,4.4,168,79,"1,010.40",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,4,15.9,4.3,174,81,"1,010.10",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,5,16.5,5.2,162,77,"1,009.80",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,6,16.7,4.9,171,76,"1,009.80",124.38
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,7,17.1,5.3,190,77,"1,009.80",261.33
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,8,18.9,6.4,186,69,"1,010.10",530.99
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,9,20.5,6.6,173,58,"1,010.10",743.03
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,10,21.2,7.4,184,57,"1,010.00",1054.6
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,11,22.3,7.8,182,54,"1,010.00",1199.41
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,12,22.7,8.3,189,51,"1,009.50",1331.93
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,13,23.1,8.5,188,53,"1,008.80",1265.85
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,14,23.4,9,183,56,"1,008.30",1196.21
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,15,22.9,9.6,183,59,"1,007.80",1067.4
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,16,22.7,9.9,180,57,"1,007.60",791.34
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,17,21.8,9.9,185,61,"1,007.30",390.87
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,18,20.6,9.8,184,66,"1,007.60",128.08
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,19,19.3,9.9,185,71,"1,007.50",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,20,18.9,8.5,183,73,"1,007.40",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,21,18.9,8.1,173,71,"1,007.80",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,22,18.7,9.2,169,70,"1,007.80",0
213,CAPE TOWN WO,-33.96,18.6, 16-Mar-2021,23,18.5,9.6,170,71,"1,007.50",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,0,17.9,8.4,174,72,"1,007.30",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,1,17.4,6.7,176,76,"1,006.80",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,2,17.9,6.4,171,75,"1,006.60",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,3,17.7,5.3,191,78,"1,006.30",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,4,17.9,5.3,201,77,"1,006.00",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,5,17.3,4.8,222,78,"1,005.90",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,6,17,5.1,203,77,"1,006.20",133.54
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,7,16.8,3.6,201,83,"1,006.40",247.75
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,8,17.2,2.6,193,80,"1,007.00",518.59
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,9,20.4,3.6,207,63,"1,006.70",740.7
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,10,22.5,4.1,178,57,"1,006.90",1016.63
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,11,24,3.7,207,51,"1,006.90",1168.66
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,12,25.5,3.8,162,48,"1,006.60",1337.81
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,13,26.3,3.9,193,45,"1,006.40",1255.81
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,14,26.1,3.8,190,45,"1,005.90",1226.18
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,15,27,4.5,202,46,"1,005.80",1045.69
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,16,25.7,6.5,208,53,"1,005.80",775.14
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,17,24.9,7.3,204,56,"1,005.60",401.13
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,18,23.4,5.5,203,65,"1,005.40",132.52
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,19,21,5.1,224,77,"1,005.30",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,20,19.9,5.4,226,83,"1,005.70",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,21,19.5,4.5,229,85,"1,006.20",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,22,19.1,2.7,230,87,"1,006.10",0
213,CAPE TOWN WO,-33.96,18.6, 17-Mar-2021,23,18.9,3.5,234,88,"1,005.90",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,0,18.6,1.5,239,86,"1,006.00",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,1,18,2.6,227,87,"1,005.60",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,2,17.6,1.1,280,89,"1,005.60",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,3,15.7,2.3,322,89,"1,005.90",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,4,15.4,2.7,331,91,"1,005.70",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,5,15,2.4,343,92,"1,005.80",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,6,14.5,2.7,32,91,"1,006.10",130.05
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,7,14.5,3.1,359,92,"1,006.40",260.27
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,8,17,3.4,355,84,"1,007.30",519.63
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,9,16.8,5.2,331,81,"1,007.90",802.73
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,10,19,6.4,332,71,"1,008.00",1069.6
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,11,19.8,6.7,330,73,"1,008.40",1110.88
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,12,21.4,6.7,313,68,"1,008.40",1278.21
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,13,22,6.3,313,68,"1,008.40",1327.57
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,14,21.1,6.3,297,72,"1,008.50",1195.64
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,15,20.8,6.8,306,73,"1,008.30",1042.1
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,16,21.2,6,309,70,"1,008.50",791.21
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,17,22.4,4.6,290,59,"1,008.70",383.24
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,18,21.2,4.9,247,63,"1,009.10",128.03
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,19,20.2,4.3,227,68,"1,009.40",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,20,19.3,4.9,225,70,"1,010.30",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,21,19,5,220,69,"1,011.10",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,22,18.5,3.7,220,70,"1,011.10",0
213,CAPE TOWN WO,-33.96,18.6, 18-Mar-2021,23,18,3.3,217,70,"1,011.30",0
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,0,17,1.6,156,74,"1,011.30",0
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,1,15.3,1.6,90,83,"1,011.30",0
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,2,17.6,2.1,177,84,"1,011.90",0
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,3,16.5,4,183,93,"1,011.80",0
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,4,16.2,4.2,155,94,"1,012.10",0
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,5,16.2,4.5,155,91,"1,012.40",0
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,6,16.9,6.2,166,73,"1,012.60",132.12
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,7,16.9,6.7,173,72,"1,012.60",247.79
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,8,18,7.9,175,65,"1,012.40",523.83
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,9,19.3,9.1,172,59,"1,012.50",813.2
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,10,20.5,9,172,56,"1,012.70",1036.23
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,11,21.1,7.3,173,56,"1,012.50",1219.35
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,12,21.3,7.3,172,55,"1,012.00",1310.45
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,13,22.1,7.1,180,54,"1,011.50",1261.3
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,14,22.3,6.4,197,54,"1,010.90",1194.12
213,CAPE TOWN WO,-33.96,18.6, 19-Mar-2021,15,22.6,7.7,193,52,"1,010.60",1056.4
